author,body,datalegacylang
rainbowsnook,Significant victory against @northumbriapol in breach of duty to police impartially - they’ve no business monitoring GC beliefs or prancing alongside fetishists at #Pride bedecked with glitter &amp; rainbows promoting #GenderIdeology #QueerTheory #Misogny  #FreeSpeech #LGBWithoutTheTQ,en
rainbowsnook,Yet another significant win in court! @northumbriapol @RightNUFC   Police should do their job without fear or favour - they should certainly not promote #GenderIdeology #QueerTheory   #NoPrideInPride #LGBWithoutTheTQ #SexNotGender #LeaveTheKidsAlone  #TransWomenAreMen #NoToSelfID,en
rainbowsnook,Thank you Sandie Peggie for your courage &amp; your refusal to bow down to the bullies pushing #GenderIdeology #QueerTheory within @nhsfife   #IStandWithSandiePeggie #SexNotGender #TransWomenAreMen   #WomensRightsAreHumanRights #NoToSelfID #RestoreSafeguarding #WomenWontWheesht,en
kattolikamente,Christian nurse still suspended after using biologically accurate language. #GenderIdeology #LGBT #ProLife  https://t.co/D5DiDi9YKu,en
PaulMaitland_,As with schizophrenia\‚ so\‚ with “trans” (gender dysphoria)\‚ both are mental disorders and require to be treated on the psychiatrists couch. #KeirStarmer #Genderideology #Transideology #stonewall #SkunkOpinion #SkunkVerify,en
TheScelata,"""@aikonriche @AlisonA02620688 @DanniBrener @elonmusk I\'m embarrassed for you.  You quote Kepler\‚ implying you also \""prefer the sharpest criticism of a single intelligent man to the thoughtless approval of the masses\‚\"" yet you\'ve bought into the trendiest of unevidenced claptrap\‚ #GenderIdeology\‚ which is modeled on lazy parenting: https://t.co/LrKao90Rb9""",en
humblebeekeeper,@PeterSweden7 Post 5  🧠 LGBTQ+ ID (Gallup 2025):  • 20.8% of Gen Z  • 23.4% of Gen Z women  📘 CA’s FAIR Act mandates LGBTQ+ curriculum  📈 +25% ID increase in students (CDE\‚ 2024)  Curriculum-driven imprinting\‚ not discovery.  #GenderIdeology,en
NeuroPoppi39435,We created sex-based protections for a reason. Gender ideology ignores that reason. #womensrights #genderideology #mvaw #sexnotgender,en
RygbiAmByth,@trumprealparody No!  Because #GenderIdeology is not based on Science\‚ DNA or gender centric-physiology (Pelvis)    Tell Judge John Bates\‚ to come over to the side of #Democracy\‚ #MAGA - Make America Great Again &amp; #CommonSense:    There are NO #Trans Children;  There are Only Children  #SaveOurChildren https://t.co/sgIkwJlo3e,en
DamonSherrod57,Gender Ideology in Schools: A Dangerous Curriculum?  #GenderIdeology #EducationDebate #SchoolCurriculum #ParentalRights #ChildDevelopment #EducationPolicy #CriticalThinking #ProtectChildren #TraditionalValues #EducationalReform https://t.co/LavJAO2Qfn,en
DamonGaldoNJ,Gender Ideology in Schools: A Dangerous Curriculum?  #GenderIdeology #EducationDebate #SchoolCurriculum #ParentalRights #ChildDevelopment #EducationPolicy #CriticalThinking #ProtectChildren #TraditionalValues #EducationalReform https://t.co/7iq80fyMty,en
america_pulse,Gender Ideology in Schools: A Dangerous Curriculum?  #GenderIdeology #EducationDebate #SchoolCurriculum #ParentalRights #ChildDevelopment #EducationPolicy #CriticalThinking #ProtectChildren #TraditionalValues #EducationalReform https://t.co/EJlUc0DbhS,en
CoservativeSeth,Gender Ideology in Schools: A Dangerous Curriculum?  #GenderIdeology #EducationDebate #SchoolCurriculum #ParentalRights #ChildDevelopment #EducationPolicy #CriticalThinking #ProtectChildren #TraditionalValues #EducationalReform https://t.co/RTpwnvXJs3,en
1FRGVN,@GuntherEagleman It\'s literally a global phenomena now.    Backed by     #PornWorld    and    #GenderIdeology,en
rainbowsnook,Why &amp; how is Gender GP still operating &amp; prescribing toxic drugs to young people confused by #GenderIdeology? Look at the potential effects! “Gender-affirming care” is abuse  @wesstreeting @drlukeevans   #FirstDoNoHarm #CassReport #SexNotGender #LGBWithoutTheTQ #LeaveTheKidsAlone,en
NeuroPoppi39435,Gender ideology tells girls their discomfort with sexism means they must be boys. Gender Critical tells them the system is the problem. #gender #gendercritical #genderideology,en
NeuroPoppi39435,Autistic girls don’t “identify” out of girlhood. They’re socialised out of recognising it. #NDwithouttheT #autism #genderideology,en
rainbowsnook,How is it justifiable to spend taxpayers’ money on political messaging #GenderIdeology which many people find offensive? Stop pushing #QueerTheory   @CamdenCouncil   #LGBWithoutTheTQ #SexNotGender @WomenOfCamden,en
christina_7mrs,"""@FredSimonTLM I find it \""interesting\"" that we don\'t receive/see letters outlining the evils of #gendermutilationsurgeries and #genderideology #humantraffiking\‚ just to name a few?""",en
rainbowsnook,Everyone is sick of the #ProgressFlag and #GenderIdeology nonsense. #Trans has nothing to do with LGB. Stop trying to control people’s thoughts &amp; beliefs by denying reality #SadiqKhan #PrideInLondon #LondonPride #LGBWithoutTheTQ #LesbianNotQueer #LeaveTheKidsAlone #SexNotGender,en
rainbowsnook,Thank you @ForWomenScot   Now let’s kick #QueerTheory #GenderIdeology out of schools\‚ universities\‚ NHS\‚ police\‚ criminal justice system\‚ sports &amp; everywhere else its poisonous tentacles have invaded   #SupremeCourt #SexMatters #LesbianNotQueer #LGBWithoutTheTQ #LeaveTheKidsAlone,en
rainbowsnook,1st successful case of gender critical belief discrimination brought against service provider. Shocking that vet practice infiltrated by #GenderIdeology expelled long term client &amp; dog. Damages &amp; costs TBC: may focus minds  Congratulations @BluskyeAllison @akuareindorf @peter_daly,en
billy_Boyle1314,@Keir_Starmer @F1 @Keir_Starmer @lgbtqiap and Jacobs coat of many colors  #GenderIdeology 🏳️‍🌈    #LGBTQIAPrideIsPolitical you can\'t advertise @CigsMake or @ScotchWhiskySWA @budweiserusa     #Formula1 #Engineering #TrackEvolution    10 genius F1 innovations that were outlawed    https://t.co/DA80ZON0th,en
lukcast_com,https://t.co/wfYS5rnJhn Canada\'s Free Speech Battle: Pride\‚ Gender Ideology\‚ and Banned Billboards #FreeSpeech #CanadaPolitics #GenderIdeology #PrideControversy #ChristianHeritageParty #HamiltonOntario #TavistockClinic #MarkCarney #SophiaCarney #SashaCarney #DougFord #OliviaChow,en
_XXWomanXX_,@BBCNews why are you ignoring this national scandal? Normally you can\'t wait to publish Pride\‚ \'trans\' &amp; \'queer\' stories. How very strange that this shocking crime seems to have passed you by. I wonder why...? #BritishBiasedCorporation #DefundTheBBC #genderideology #GenderCult,en
samb75,#genderideology is killing men and women. Stop it now!,en
CuriousandFemme,🚨 Ideology Backed by Infrastructure  Behind the rise of gender identity policies lies a global funding machine\‚ Ford\‚ OSF\‚ Arcus\‚ shaping law\‚ healthcare &amp; education without consent.  Who’s funding what\‚ and why?  Read now 👉 https://t.co/sectcJ3SGB  #SexBasedRights #GenderIdeology,en
CuriousandFemme,@jk_rowling  The gender identity movement wasn’t a grassroots revolution. It was bankrolled. 🚨 Who’s funding the agenda and why it matters. 📷 Follow the data. Ask the questions. 📷https://t.co/qHLoveJU8v #GenderIdeology #SexBasedRights #FollowTheMoney #DEI #Philanthropy,en
CuriousandFemme,The gender identity movement wasn’t a grassroots revolution. It was bankrolled.  🚨 Who’s funding the agenda and why it matters.  🔎 Follow the data. Ask the questions.  🧠 Read here: https://t.co/qHLoveJU8v  #GenderIdeology #SexBasedRights #FollowTheMoney #DEI #Philanthropy,en
rainbowsnook,“That’s not journalism.”  This is how misinformation solidifies into dogma that people brainwashed by #GenderIdeology accept as fact.  Murders of “trans” women are RARE &amp; that’s a good thing! They’re not “the most persecuted &amp; vulnerable”  #SexNotGender #SexMatters #LGBWithoutTheTQ,en
sally_ann16844,Another day\‚ more @BBC gender woo.  #DefundTheBBC  #Genderideology,en
kattolikamente,J.K. Rowling Destroyed Trans Ideology With One Savage Tweet #GenderIdeology    https://t.co/cbP6RXgZks,en
WFCPreacher,💊 “I’m mentally ill as hell and on multiple meds” — and this is who they say is “brave”?  Truth is hate in 2025.  Stability is offensive.  Insanity is representation.  #GenderIdeology #MentalHealthCrisis #TransAgenda #TruthOverTrends #ProtectKids  #transgender #mentalillness #trans https://t.co/MEeyq5fSQR,en
Gazetteller_,🚨NYC Mayoral Candidate Plans To Spend $65M On Trans Medical Care\‚ Including For Minors  #ProtectChildren #GenderIdeology #SaveOurKids     Join Us➡️ https://t.co/N9QygoZRzN  View More Here➡️ https://t.co/IVPwDG2So6    ⬇️⬇️⬇️  https://t.co/yxzz8ZtsLf,en
rainbowsnook,#SexNotGender #SexMatters Treat #GenderIdeology with the derision it deserves @SexMattersOrg,en
VicIsherwood,Doctor Moreau\‚ I presume? #GenderIdeology,en
NataliaMagick,"""\""We did not immigrate all the way from China to castrate our only son.\"" #immigrantparents #genderideology https://t.co/ZGTwrvmnfX""",en
joeroganzhorts,Gender Ideology: Cultural Trend or Genetic Mutation?  #GenderIdeology #CulturalTrends #WhiteProgressives #SocialCommentary #CriticalThinking #CulturalAnalysis #IdentityPolitics #SocialJustice #IdeologyDebate #PoliticalDiscourse https://t.co/SeEjMWeCJn,en
Calyss11,@JournalistJill Meanwhile the same @guardian ⬇️  🤡🤡🤡 #doublestandards #womenerasure #genderideology https://t.co/PmMquqM9Fg,en
rainbowsnook,Is this resource being used in your children’s school? How has this slipped under the radar? @bphillipsonMP @educationgovuk   Inaccurate\‚ misleading propaganda #GenderIdeology being pushed to primary age #SafeguardingFail #Misogyny #LeaveTheKidsAlone #LGBWithoutTheTQ #SexNotGender,en
RatioChristi,Is the gender binary a social construct created as a means of oppression? Dr. Neil Shenvi ( @NeilShenvi ) digs into this important question. #genderstudies #genderideology #ratiochristi #criticalracetheory #criticaltheory  https://t.co/wjQPN1gOFu,en
OurDutyCanada,🔴 Inoculation Against Gender Ideology -   New Installment 🔴    💡 Listen to desisters.  ✨ Listen to detransitioners.    This is what we learn when we do.    🎥 Watch on YouTube:   https://t.co/E44y05r51j    #DetransAwareness #Desistance #GenderIdeology #GenderAffirmingHarm #OurDutyCanada https://t.co/uT3o1jeYcZ,en
rainbowsnook,Transactivism erases lesbians  #QueerTheory #GenderIdeology is homophobia &amp; misogyny repackaged for 21st century.  No man is a lesbian\‚ regardless of how he identifies or the fantasies in his head. Leave lesbians alone\‚ you perverts @GetTheLOutUK #LesbianNotQueer #LGBWithoutTheTQ,en
MissStixy,"""Intelligent and articulate female newsreader corrects woke teleprompter script. She wasn\'t about to say \""pregnant people\"" when she knew damn well it can only ever be \""pregnant WOMEN\"". #wokenomore #genderideology""",en
rainbowsnook,“Call me old-fashioned\‚ but why didn’t he just drink?”   Before #QueerTheory &amp; #GenderIdeology infiltrated institutions &amp; corporations\‚ everybody knew these men are cross-dressing fetishists  #TransWomenAreMen #SexNotGender  #TransWomenAreConMen #SexMatters #TransIsALie #NoToSelfID,en
MTaitokari24994,Dr. Az Hakeem   🇬🇧psychiatrist+ psychotherapist known for his work on gender dysphoria\‚ mental health\‚ and psychotherapy. He is known for advocating psychotherapy to explore the psychological aspects of gender identity.  #gender​   #antiwoke​   #genderideology,en
kaiviti_cam,Protecting Kids: Common Sense on Gender Ideology  @BrianTamakiNZ @DestinyChurchNZ    Full interview: https://t.co/eO156ZFLQF  #ProtectOurChildren #GenderIdeology #CommonSense #FamilyValues #ParentalRights #ChildSafety #EducationReform #CulturalDebate #SocialIssues #YouthProtection https://t.co/AClNydlFAT,en
marcvelitrae,#Democrats are going all in on #IllegalAliens and #GenderIdeology.,en
AnthonyBibbs19,@michelles2cool Phoenix started to a few games ago when they realized they can’t just let her shoot. When they pressed she turned the ball over. No one is gonna cover that because Paige is their golden goose for #METOO\‚ #Identitypolitics and #genderideology,en
rainbowsnook,Shocking waste of money on pernicious #GenderIdeology:   “The Civil Service spent £27m on diversity in a single year\‚ according to an audit commissioned by the Conservatives...internal report revealed there were 380 “equality\‚ diversity &amp; inclusion” (EDI) staff across Whitehall.”,en
AMHPUSA,Child Gender Madness: Medicalizing Children for Stereotypes?  #ChildGenderMadness #MedicalEthics #GenderIdeology #NHS #CassReport #GenderClinic #ProtectKids #RegressiveTrends #HealthcareDebate #TransgenderDebate https://t.co/HsnMlMNZTG,en
AMHPUSA,Child Gender Madness: Medicalizing Children for Stereotypes?  #ChildGenderMadness #MedicalEthics #GenderIdeology #NHS #CassReport #GenderClinic #ProtectKids #RegressiveTrends #HealthcareDebate #TransgenderDebate https://t.co/vCaxiLCiQJ,en
TheScelata,"""@thepeaklady @BartonBella1 First TRAs humpty-dumptified \""woman\""\‚ \""sex\""\‚ &amp; \""gender.\"" Then all the words they use in\‚ cant say \""explaining\‚\"" but EXPRESSING their ideology were also revealed to be meaningless as they use them\‚ the words are so multivalent &amp; ephemeral.  #GenderIdeology is a gnostic religion https://t.co/hDGrIEArFi""",en
ElfHire,Pride’s collapse is here\‚ at last! Corporate cash is drying up\‚ which is all they are interested in\‚ public support has faded\‚ &amp; gender ideology’s toxic grip on the LGB movement is exposed. Time to ditch the rainbow circus #Pride2025 #GenderIdeology https://t.co/pQw49fYJHp,en
ElfHire,Good move to end gender ideology! @realDonaldTrump\'s push to refocus #UNICEF on real issues\‚ not divisive agendas\‚ is a win for clarity and common sense.  end #genderideation #GenderIdeology @UNICEF   https://t.co/FNK7y1pMBO via @FridayFax,en
ElfHire,Gender ideology pushes unproven claims\‚ harming vulnerable youth with irreversible procedures. Dr. Van Meter exposes its lack of scientific basis and manipulative tactics. Protect kids from this dangerous trend. #GenderIdeology @OurDutyGrp   https://t.co/qI0VgMAjJM,en
VicIsherwood,Every fucking day I still can\'t believe we are living in this insane\‚ absolutely batshit timeline. And the US Democrats are going to lose next time too\‚ unless they pull themselves out of this misogynist\‚ pervert\'s-best-life\‚ child-mutilating cult #TheUpsideDown #GenderIdeology,en
AndrovicStipo,@spikedonline An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
avreportlive,Woke activist LOSES IT over being misgendered at Taco Bell! 😱 Her unhinged rant proves why gender ideology just doesn’t make sense. 🤦‍♂️ #WokeRant #TacoBellDrama #GenderIdeology #MisgenderedMeltdown #ViralRant #WokeInsanity #RealityCheck #TrustYourSenses #GenderNonsense https://t.co/GAJUQUWoT2,en
OurDutyCanada,🧵Where did “transition” come from?    Today’s “gender-affirming” model didn’t emerge from settled science. It evolved from early 20th-century sexology\‚ psychology\‚ and medical experimentation. Meet the pioneers:  #GenderIdeology #FirstDoNoHarm #GenderAffirmingHarm     ⸻    1️⃣ Magnus https://t.co/sc9AStu27S,en
TheScelata,@_Connie_D @FeministRoar #GenderIdeology in a nutshell.  Or nuts@c?  Either way\‚ that\'s genderwang https://t.co/SNGgLhhjEt,en
The_Mister_Fog,Liberals want kids on puberty blockers but say 18-year-olds shouldn’t own rifles.     Make it make sense    #LiberalLogic #ProtectKids #GenderIdeology #MentalDisorder,en
KCPAssociation,Dive into the conversation!  Join us for a FREE CPD Webinar on Tuesday 10th June 2025.  Topic: Understanding Gender Ideology with Dr. Eda Joan Beauttah.    Join using attached Link: https://t.co/wGDXiuHTP3   Don\'t miss!!  Earn 2 CPD points!    #KCPA #CPDTraining #GenderIdeology  #Tuesday https://t.co/tGtebrZpeG,en
VicIsherwood,@BrentScher @USATODAY This whole thing feels like a massive experiment into just how susceptible supposedly rational human beings are to bullshit if you spray it at them 24/7 for several years.  #genderideology #Psyops,en
KCPAssociation,Dive into the conversation!  Join us for a FREE CPD Webinar on Tuesday 10th June 2025.  Topic: Understanding Gender Ideology with Dr. Eda Joan Beauttah.      Join using attached Link: https://t.co/Dmt87o8w41  Don\'t miss!!  Earn 2 CPD points!     #KCPA #CPDTraining #GenderIdeology https://t.co/5A0iVnjA2A,en
ax_jay60,@Outkick @SophiaPangloss @Riley_Gaines_ @Simone_Biles This is what happens when critical thinking is neglected. I mean honestly\‚ Simone Biles? We all support women’s sports to be for women. To be fair and to be safe. This is a mad time. #genderideology #LGBWithoutTheT,en
AndrovicStipo,@AminCad @genspect An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to academia. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
dendolly1,The SNP\'s dangerous gender ideology has become embedded in Scotland\'s public services. #scotland #genderideology https://t.co/eADmmqTw27,en
Kris_O_26,@jeff_kennett Pity you don\'t stand for WOMEN AND GIRLS.    No way in hell will Liberals get my vote while they support #GenderIdeology.   #IStandWithMoiraDeeming,en
rainbowsnook,It’s 2nd June &amp; I’m sick of #Pride already   We’ve been forced-teamed with degenerate perverts without consultation or consent.  #GenderIdeology is #Misogyny and #Homophobia:  #TransIsACult #LGBWithoutTheTQ #SexNotGender #TransIsALie  #NotProudOfPride #NoToSelfID #LeaveTheKidsAlone,en
rainbowsnook,#GenderIdeology is #Misogny and we’re sick of it all.  #TransIsACult #TransWomenAreMen  #NotProudOfPride #LGBWithoutTheTQ   #SexNotGender #NoToSelfID #LeaveTheKidsAlone,en
rainbowsnook,Clear language is critical - too much ground has needlessly been lost. So many people are confused by terminology of #GenderIdeology &amp; don’t understand that a “transwoman” is a man. He’s a cross-dresser/ transvestite.  #AGP #JustSayMan #TransWomenAreMen #NoToSelfID #SexNotGender,en
rainbowsnook,“‘Gender affirming healthcare’ is a global medical scandal from which liars\‚ misogynists &amp; homophobes as well as ludicrous egotists…have lined their pockets.” #GenderIdeology is #Homophobia and #Misogyny     #TransIsALie #SexNotGender #FirstDoNoHarm #LGBWithoutTheTQ,en
marianawinocur,The nasty effects of the war that the Trump administration is waging against so-called #GenderIdeology.   By @paisleycurrah for the @NewYorker   https://t.co/1O2uSOg9JG,en
kattolikamente,Cardinal Eijk: Pontifical Academy for Life should examine ethics of ‘transgender’ therapy #StopGender #GenderIdeology #CatholicX #bioethics #Vatican #LGBT  https://t.co/hFFnw5PNAv,en
WasaiRahimi,@MarkJCarney I hope your government puts an end to the harmful nonsense of #GenderIdeology. Trudeau’s obsession with it has hurt Canada deeply. Please don’t repeat his mistakes\‚ we need real leadership. #cdnpoli #StopGenderIdeology #CommonSense,en
rainbowsnook,It’s all very simple unless your brain has been corroded by #GenderIdeology and the lies of #TransActivists     #SupremeCourt #SexNotGender #NoToSelfID #TransWomenAreMen,en
Bowhunter_6,Sick twisted groomers. #genderideology these are disgusting humans and academia is still following these ghouls #Kinsey #genderaffirmingcare https://t.co/PVRIb6SHFG,en
FairportEd,Historically FCSD has promoted “pride” in all their schools\‚ even elementary schools.     If the district continues this practice they risk losing their funding. #pride #fairport #genderideology https://t.co/7QFAH69sje,en
MetallicaRoses,2025 and this girl thinks she can\'t do karate because... she is a girl? Which deviant ideology has been putting these retrograde ideas on people\'s minds??? (rhetorical question).    #transisalie #genderideology,en
rainbowsnook,@Glinner Well one positive outcome could be that once #GenderIdeology affects MEN\‚ they might start speaking up against the insanity #SexNotGender #SupremeCourt #SexMatters,en
AndrovicStipo,@GeorgeHclownwrl @ucu An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
DailyCompassBQ,#Duka: Countering #genderideology is a priority for new Pope    The Archbishop Emeritus of Prague discusses evangelisation and the revival of catechesis. He also addresses the pressing issues facing Leo XIV\‚ including the Chinese dossier\‚ the...    https://t.co/eUTWn0cfI3 https://t.co/aYvapANwXF,en
AndrovicStipo,@mushycrouton @RebeccaMKBull An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
SplitScreenGL,"""#GenderIdeology is at it\'s core\‚ this false belief that we #Humans are #Boys and #Girls\‚ then #Men and #Women\‚ because we are \""affirmed\"" or \""identify\"" that way.    When in reality\‚ it\'s because we\'re born that way.    I was a Boy\‚ now a Man because I was born that way.""",en
rainbowsnook,@SafeSchools_UK @educationgovuk @Ofstednews They can’t even spell “ambassadors”! Maybe concentrate on teaching basic literacy rather than promoting homophobic #GenderIdeology?,en
AndrovicStipo,@StLouisHawken An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
ValRichardson17,Oregon educator sues after being ordered to stop displaying on his desk conservative children\'s books \'He is He\‚\' \'She is She\‚\' \'Johnny the Walrus\' - https://t.co/ce5ohI6eUe - @washtimes #genderideology #ORleg,en
Roisin_Ni,@MeshSurvivors @MeshSurvivors  #MeshSurvivors #genderideology erasing #Women  this is to name but a few. #ChildTrafficking   The list is endless.   There is also a patten and theme here all related to #women #children   Irish State needs to heal our nation. That\'s all anyone wants.,en
rainbowsnook,@BBCWomansHour is hopelessly captured by trans activists #GenderIdeology &amp; #QueerTheory. Shame on you @BBC for misleading the public &amp; grooming the nation while protecting abusers #Misogyny #Homophobia #DefundTheBBC #SupremeCourt #TransWomenAreMen  #SexNotGender #NoToSelfID #XX,en
_XXWomanXX_,Gender &amp; Autism survey very long but worth completing\‚ just fill in what you can. Gender realist Autistics have no voice &amp; limited support. This must change. #Autism #genderideology   https://t.co/JB2KmrHFMQ,en
ThinkAgainUSA,@CPANColorado @ProtectKidsCO @DefendingEd @donoharm I fought #GenderIdeology in a children\'s theater. Then\‚ I wrote this roadmap on how to speak about this difficult issue\‚ with clarity and grace. https://t.co/SWsxUHL3mG #ProtectKids #ProtectParentsRights,en
ThinkAgainUSA,Let’s amplify the fight for free speech and vulnerable children! Support @CPANColorado lawsuit against HB25-1312. https://t.co/ytCfKsx30g    @ProtectKidsCO   @DefendingEd   @donoharm     #FirstAmendment #ProtectKids #GenderIdeology #FreeSpeech\‚ #ColoradoLawsuit #HB251312.,en
rainbowsnook,“Let’s talk about that particular term…MEN...that you  use. Who are you referring to?” @BBCNuala demonstrates extent of brainwashing by homophobic #GenderIdeology @BBCNuala @BBCWomansHour @AllianceLGB   #SupremeCourt #NoToSelfID #LGBWithoutTheTQ #JustSayMan #Misogyny #GetTheXYOut,en
rainbowsnook,Shame on you pushing this lesbophobic homophobic #GenderIdeology @BBCNuala @BBCWomansHour   Have you any idea how ridiculous you sound? No wonder listeners are switching off @AllianceLGB  #NoToSelfID #DefundTheBBC #LGBWithoutTheTQ #SupremeCourt #TransWomenAreMen #Misogyny #XX,en
judge148,Transgender Debate: Are There Transgender Children? Heated Discussion!  #TransgenderDebate #GenderIdeology #WomensSports #InclusionDebate #SocialIssues #ControversialTopics #Equality #TransRights #GenderIdentity #PublicDiscourse https://t.co/ZGqqWhvasU,en
LesbCritical,“Mission Creeps: How EU Funding and Activist NGOs Captured the Gender Agenda.” #GenderIdeology #AshleyFrawley #MCCBrussels    https://t.co/podmVcUuHI link to the report is in the description.,en
Coworkeroftruth,Full official translation of the relevant passage from the Vatican:✍️ #GenderIdeology     “According to this philosophy\‚ sex is no longer a given element of nature\‚ that man has to accept and personally make sense of: it is a social role we choose for ourselves\‚ while in the past,en
tfpsaeurope,Standing up for the innocence of our children bothers the left.    Exactly this was experienced by TFP Student Action Volunteers when they were physically attacked while protesting for this.  #transgenderism #genderideology #gender #debate #campus #university #leftist https://t.co/IrieVdp27k,en
wyaglobal,"""A Canadian nurse was fired simply for her views on gender.    \""The recognition of this biological reality... is essential to human flourishing and the well-being of society.\""    Read our full response here: https://t.co/CrcSB3Prjw     #WYA #WYADeclaration #GenderIdeology #HumanDignity https://t.co/KwRbHU68vI""",en
rainbowsnook,What are you going to do about #GenderIdeology #Misogyny #Homophobia embedded in every single NHS policy? @wesstreeting @drlukeevans @NHSuk @NHSEngland @NHSEnglandLDN   #SexNotGender #SupremeCourt #NoToSelfID #FirstDoNoHarm #StandUpForSingleSexServices #Safeguarding #RepealTheGRA,en
ThinkAgainUSA,“I salute every person striving to halt an appalling medical experiment on minors.” — @jk_rowling    That line gave me the courage to speak. Here’s what happened when I did:  👉 https://t.co/YIkFZb50u1  #ProtectKids #GenderIdeology #ThinkAgain #education,en
rainbowsnook,@HazelAppleyard_ If people can’t see #GenderIdeology is pushed by adults with mental health issues\‚ they’re beyond reason. This is one of the most revolting things I’ve ever seen #LeaveTheKidsAlone #FirstDoNoHarm #CassReport,en
rainbowsnook,@LoisMcLatch Hey @LNER  why was one of your staff sporting a grotesque “Progress” flag lanyard on my last journey? Don’t you realise #GenderIdeology is #Misogyny #Homophobia &amp; very regressive? Many passengers don’t want #QueerIdeology shoved in their faces 24/7 #LGBWithoutTheTQ #GoWokeGoBroke,en
rainbowsnook,#GenderIdeology “is a major authoritarian movement which attempted to change language so…men could be called women\‚ language relating to women erased &amp; children brainwashed to validate the whole process” #SupremeCourt #SexNotGender #NoToSelfID #LeaveTheKidsAlone #LGBWithoutTheTQ,en
BewdyRipper,How can anyone claim this eloquent young woman is hateful? The laugh at her. 😒  The hate in the voice of the #Transgender boy in @WomenReadWomen\'s previous video is unmistakable.  The gentle and agreeable nature of females is being exploited for abuse by #GenderIdeology #Genderism,en
rainbowsnook,Enraging\‚ disturbing but not even shocking\‚ so deeply has #GenderIdeology infiltrated @NHS &amp; public institutions. Media has colluded &amp; made this grotesque gaslighting commonplace @wesstreeting   #SexMatters #NoToSelfID #TransWomenAreMen #SupremeCourt #IStandWithDarlingtonNurses,en
ScotUnionEd,It\'s time to end the promotion of gender ideology in schools and the harm it causes. https://t.co/I5nCCfhQ39 Dr Jenny Cunningham    @maggiemellon @HeadWarriorTWM @JNHanvey @TwisterFilm @MGallacherMSP @AshReganMSP    #GenderIdeology #ParentsRights #CassReview https://t.co/mwTHhIFyn1,en
MatovinaIvana,This is  how  \'feminism for all women\' harms women in sports. Thanks for asking\‚ gender ladies.  #feminism #RadFem #GenderIdeology #GirlsSports,en
ScotUnionEd,Gender ideology: fantasy beliefs with dire consequences for children and teenagers https://t.co/I5nCCfhQ39 Dr Jenny Cunningham    @ForWomenScot @ScotPAG @WRNScotland @DefendingEd     #GenderIdeology #ParentsRights #CassReview https://t.co/QFsLLm5pHM,en
rainbowsnook,“Test case for whether NHS takes seriously #SupremeCourt’s decision that sex is binary &amp; a ‘trans woman’ is not a woman. People are either biological men or biological women. It is not transphobic or offensive to say so or to criticise #GenderIdeology”  #SexNotGender #NoToSelfID,en
rainbowsnook,#CerysVaughan has more guts than most of the sports governing bodies in the UK &amp; all coaches &amp; teachers who collude with #GenderIdeology\‚ centring the wants of men rather than the needs of women &amp; girls @FA #SaveWomensSports #JustSayMan #MaleCheat #FairPlayForWomen #GetTheXYOut,en
MaryTweeets,@GuntherEagleman Desperate times require desperate measures. #GenderIdeology #TransWomenAreConMen #XX,en
rainbowsnook,@MaudsleyNHS treating staff with absolute contempt - captivated by &amp; promoting #GenderIdeology while over 6500 sexual assaults occurred against women &amp; girls over 3 years. Nurses need to understand #SexNotGender! @NHSEngland @wesstreeting @drlukeevans #SexNotGender #FirstDoNoHarm,en
rainbowsnook,@Jonnywsbell Wow\‚ I didn’t know that phrase “assigned at birth” was used in the eighties… It’s scary how current mantras of #GenderIdeology #QueerTheory are so deeply embedded,en
MichaelYoga79,Gender ideology is not only a threat to women but also to gay men. We need to stand together and push back. #genderideology,en
jameskostohryz,In Peru\‚ he opposed gender ideology in schools\‚ saying\‚ “The promotion of gender ideology is confusing\‚ because it seeks to create genders that don’t exist.” #GenderIdeology #Education,en
HaroldMasters9,"""You have two choices: become a \""real man\"" or a trans prostitute.   #GenderIdeology #gender #woke     https://t.co/wblixb9UUZ""",en
returnofskip,Pope’s a bit woke but not suprising he also retweeted #genderideology,en
tvsatellitee,the one and only\‚ MET Gala is conforming to WOKE #genderideology with these NONBINARY BATHROOMS pictured below. who will think of the children,en
