author,body,datalegacylang
BluStConserv,Anyone who believes islam and Christianity are compatible are is someone that cannot help trusted. \n#BanIslam,en
Shrisuchitraa,@WHLeavitt #BanIslam\nLooks like https://t.co/edMim8Wu4f  correct. These people are savages. Do not fit in a civilisation,en
cryttyr,@HollyGrayle #BanIslam the women are just as bad as the men. https://t.co/7dh9JIkefG,en
cryttyr,@MattCas04807118 @VeitchAeternis Muslims at 3% was bad. Muslims at 6% is insufferable. Can you imagine what 12% will be like? 24%? #BanIslam,en
3AMArtPR,#BanIslam from the USA!!! #LFG! 🇺🇸RIP to these ladies. I'm assuming her mom died too??? Awful.,en
AllisaBlue,@SamanthaTaghoy She is what paid evil looks like. \nYou aren't angry enough.\nBeing nice is going to get millions killed. \n#ToArms\n#BanIslam \nKick them out now.,en
Menshmister,Islam evil and Pedophile\n\n#islamisevil #banislam #islamofobie #jesus #islam\n\nhttps://t.co/oauE5tqNtj,en
Menshmister,Why you Must hate Islam more now👇\n\n#islamisevil #banislam #islamofobie #jesus #islam \n\nhttps://t.co/2igLpmxsU6,en
cryttyr,Never forget how bad their women are. #BanIslam,en
cryttyr,"@RupertLowe10 It's happening in Australia, too. Our recent Muslim population growth is even steeper than the UK. I propose we\n#BanIslam\n#Protect ex-muslims \n#Remigration \nReligious freedom was to stop Catholic and Protestant sectarianism, not this new scourge of a whole alternate civilisation. https://t.co/lexgNut0W9",en
cryttyr,@JacintaAllanMP #BanIslam. This brand new experiment to try an integrate a whole alternate civilisation into Western Civilisation is not working. Look at the UK collapsing. Look at Europe. Now look at the growth of Muslims in Australia. Western Leaders failing their stewardship is unAustralian. https://t.co/CaDJBajZu9,en
LARGEINFANTGDK,God is good #banislam,en
cryttyr,"@thinking_muslim @MehreenKhn A perfect demonstration of the inferiority complex that develops in all Brown Supremacists. Muslims are most affected, as they are almost uniquely sensitive about their civilisational shortcomings. The conversation is turning to #BanIslam.",en
cryttyr,Australia. Muslim men are the most easily offended men on the planet. Time to #BanIslam throughout Western Civilisation,en
cryttyr,"@NoticerNews They must have evidence it's tied to the global terrorism of Iran, Turkey, Qatar, and suggests there are other investigations underway. This wouldn't be such a problem if we just #BanIslam",en
EHz365,antithetical to the liberties and rights protected by the Constitution of the United States of America. #BanIslam,en
JaySci75,"@TCNetwork Wrong, Fu☪️ker Carlson! But you love sodomites and pedophiles. That why you love the Death ☪️ult. Yikes! STIGMA!!!🦠🥴🤮🤮🤮\n#DeislamisetheWorld #Banislam https://t.co/9oss71IyAB",en
LycanTherian,@wakeupusa Because every other was of dressing doesnt have a tendency to go 💥!\nFUCK ISLAM!\n#BanIslam,en
Ekbacken57,@Pontifex @realDonaldTrump #RealPontifexPopeUrbanII   #BanIslam \n\n       Follow Me https://t.co/WC6jx2srI8,en
LadyBookworm117,"No country can know prosper or know peace under Islamic law. People cannot be innovative, productive or happy without freedom and autonomy. Countries can't be at peace when they are ruled by an oppressive ideology that hates everyone who isn't straight, male and Muslim. #BanIslam",en
LadyBookworm117,"@bulkeley_john @nicksortor @ColdWarrior39 No country can know prosper or know peace under Islamic law. People cannot be innovative, productive or happy without freedom and autonomy. Countries can't be at peace when they are ruled by an oppressive ideology that hates everyone who isn't straight, male and Muslim. #BanIslam",en
cryttyr,"@AlboMP Why can't Muslims do social cohesion in their countries? This experiment with Islam, a whole alternate civilisation to Western Civilisation, is BRAND NEW. The UK and Europe are demonstrating how it doesn't work and how it causes #collapse. It's time to talk about how to #BanIslam https://t.co/Y8yyyfVPv6",en
jmavankal,"@BasilTheGreat 😭😭😭. Wake the fu$k up Brits, and protect the vulnerable in your country from these Muslim rapists. \n\n#IslamIsTheProblem\n#BanIslam",en
jmavankal,@benonwine Absolutely NOT!!! Why would anyone offer that freak handbook anywhere?\n\n#IslamIsTheProblem\n#BanIslam,en
cryttyr,Believe them when they tell you. #BanIslam,en
AUepp86,"Dearbornistan, the Muslim Capital of America. Who would have guessed that importing millions of 7th century fanatics would lead to this? #IslamIsTheProblem",en
basscarl777,"Mirt is the word. Muhammad's preferred outfit. Especially Aisha's mirt.\nSahih al-Bukhari 3775, also Sahih Muslim and Sunan an-Nasa'i narrate Muhammad saying he received revelation while wearing Aisha's garments.\n#IslamIsTheProblem\n#StayAwayFromIslam",en
basscarl777,@Acts17David More male Muslim interpretive dance. And here I was thinking music and dance was #haram.\n#IslamIsTheProblem \n#StayAwayFromIslam,en
AUepp86,But it’s not terrorism right Mayor Mamdani? #IslamIsTheProblem,en
KarolynSwete,Iranian imam: “Women are animals created by Allah to be used by men. #IslamIsTheProblem,en
basscarl777,Adherent to the #ReligionOfPeace peacefully offering a reward to those who peacefully behead Christian pastors in the name of peace.\n#IslamIsTheProblem \n#StayAwayFromIslam,en
sk_lakhawat,⚫️⚫️⚫️🤧🤧🤧\nTha Parasites \n#Islamistheproblem \n#BanTheBook https://t.co/I0SYZ2npZI,en
bigggfudge69,"ISLAM is the most dangerous ideology destroying our world , a barbaric death cult of terrorism, oppression, and endless jihad. \n\nThis toxic religion must be exposed, crushed, and flushed down the toilet of history FOREVER. Enough!\n\n#IslamIsTheProblem https://t.co/K9fR2Yau6m",en
AUepp86,We’ve been warned #Texas. You can listen to @TRobinsonNewEra and @AmyMek and others on the dangers of civilization jihad or you can stick your head in the sand. Islam is a cancer that will kill western civilization if we don’t stop it now. #IslamIsTheProblem,en
A8te_Ball,@AlexDuncanTX Watch this. A video of an interview with a former muslim explains the mindset of taking over the world.\n\n#IslamIsTheProblem      #WakeUpToIslam,en
moonman_outloud,This is your future WITHOUT Mass Deportations.\n\n#DeportThemAll #IslamIsTheProblem #OpenBorders #MassDeportationsNOW #MigrantCrisis,en
sk_lakhawat,🎯🎯🎯 thanks to whoever made this 🙏👍🚩🙌👏👏👏\n*लव जेहाद की झांकी*\nAwareness is Important 🙏\n#Islamistheproblem \n#BanTheBook https://t.co/c3MAp7IlW6,en
Bryan_APDS,"""Important message to @AlboMP please utter the following words :\n\""Radical Islamist Extremists\"" \nThey are more prevalent and far more dangerous than a handful of Right-wing loons\n#IslamIsTheProblem""",en
KamalBhandari__,Death cult Islam.\nThis picture is neither from medieval times nor an AI.\nThis pic shows real face of Islam in 2026.\nImagine how cruel and barbaric it would have been in mediaeval period.\n#endIslam\n#Islamistheproblem https://t.co/Xf4uxGLcFj,en
Bharat101010101,@ARanganathan72 @MaaneetGurtiDD @zoo_bear Wow Bang on..\nZoobair kmows abt it.. \nEntire mulla cult knows abt it.. But they will not do admit it..\n#islamistheproblem,en
KamalBhandari__,"Islam is a cult of psychos:\n\nI am fasting, so you must do so.\nI accept Allah as my God, you must do so.\nI accept Mohmmad as my prophet, you must do so.\n\nOtherwise... I'll kill you. \n\n#BanIslam \n#IslamIsTheProblem",en
Bryan_APDS,"Albo and his failed appeasement experiment.....\nNo one will now take him or Labor seriously about how friendly Muslims are, we have now seen it with our own eyes\nGame Over........DEPORT\n#IslamIsTheProblem",en
eriksson_magnus,Holy Weekend Turns Deadly as Christians Are Slaughtered in Nigeria (Video) - #IslamIsTheProblem https://t.co/saQSXCgutG,en
ketan_patil2024,@TheMuslimMatter Every  such islamic should be eliminated immediately and ruthlessly. \nBharat should not tolerate islamic miscreant anymore. \n\n#IslamIsTheProblem,en
DDT_required,Get the fck out of the USA and go live in a country where your ridiculous delusional religious views fit in.\nWE DONT WANT YOU HERE.\n#IslamIsTheProblem #Islamic_Terrorists_Organization \n#StopImportingIslam #StopIslam #BanIslam #StopShariaLaw #EducateYourselfOnIslam #WakeUpAmerica,en
basscarl777,"If this happened in Lebanon, and in all other countries colonised by Islam, what will happen in Europe, the UK and any other country that Islam seeks to colonise?\n#IslamIsTheProblem \n#StayAwayFromIslam",en
HassanClan,#Truth \n#evil\n#islamistheproblem\n#notthesamegod\n\nSolution = #Deport #Expel #Denaturalize #BANsharialaw,en
dave_gosh,Deport the @IlhanMN @Ilhan send that Vile Muslim SCUM packing back to where she came! #IslamIsTheProblem #BantheBurka #BanIslam #DeportThemAll,en
KamalBhandari__,"Islam means:\nHatred Hatred Hatred.\nMuslims claim minority benefits in India, But threaten the majority Hindus.\n\nSardar Patel has rightly said a community which can force division of a country cannot be called a minority.\n\nMake India Muslim-free.\n#banislam \n#IslamIsTheProblem https://t.co/eCPXB8902u",en
jmavankal,@EYakoby @esw_real 😢. RIP Amir Ali Mirjafari. The Persians are suffering! The mullah regime needs to be crushed. And Islam THROWN out of Persia!\n\n#IslamIsTheProblem\n#BanIslam,en
Bryan_APDS,And some want this barbaric Sharia Law in Australia \n#IslamIsTheProblem,en
chazax1,"None that push against the tide are praised, #islamistheproblem. I watched a grown man burst into tears today remembering a victim of the Manchester arena bombing. Just a child. We can't co-exist. #enoughisenough wasn't his daughter, but it very easily could have been.",en
dechet_les,@GAZAWOOD1 Now she is even speaking for the dead\nDid she ask them\n@GAZAWOOD1 \n#IslamIsTheProblem https://t.co/OCgvb3xusK,en
valess11,The message is -&gt; EAT MOTE BACON INFRONT OF THEM ! ! ! \nMake your choices and let others make theirs!\n#Islamistheproblem,en
iuptr,The ENEMY amongst ourselves. I think this is absolutely SHOCKING. This has NO PLACE in Western Civilization. #Iram #ismal #islamIsTheProblem #FuckIslam https://t.co/53QiK99SHz,en
DDT_required,Have this IMBECILE JUDGE AMY MEACHUM live IN Epic city and see how quick she stops defending these MUSLIM ANIMALS! #IslamIsTheProblem #Islamic_Terrorists_Organization \n#StopImportingIslam #StopIslam #BanIslam #StopShariaLaw #EducateYourselfOnIslam #WakeUpAmerica,en
CaliDreamingof,"@VividProwess All Islam, all of the #DeathCult, want to expand. Their mass-murd*ring, pedophile prophet conveyed the words of their god that demand expansion. Demand all other faiths be taxed or killed if they do not convert.\n\n#IslamIsTheProblem All of Islam is radical.",en
Bryan_APDS,"@JonesHowDareYou What's more important, for chrissakes you people are deluded.......\n#IslamIsTheProblem https://t.co/v4a2XHkte7",en
InnerFalcon,@geertwilderspvv Islam is hate\nIslam is fear\nIslam is war\nIslam is rape\nIslam is obscene \nIslam is a whore\n#IslamIsTheProblem,en
MarkGriffin59,"This provides an excellent insight into the muslim mindset:\n\nIt shows the influence islam has over every muslim, whether deeply adherent or not.\n\nIslam is incompatible with liberal British society now it's grown in number &amp; influence!\n\n#IslamIsTheProblem #WakeUpUK",en
cleaver66811,"@ukhomeoffice @ShabanaMahmood @MayorofLondon @cabinetofficeuk @Keir_Starmer &gt;&gt;&gt; He's making a reasonable point, don't you think?!\n#islamistheproblem #remigration",en
MartinCainActon,@JuliaHB1 @LeeHurstComic Surprised it has taken so long.\nThe scum are probably known to @metpoliceuk  security services &amp; @DWPgovuk \nFor almost 3 years @MayorofLondon has encouraged hate marches &amp; will now deflect blame away from their Koran that orders them to commit such vile acts.\n#IslamIsTheProblem,en
NatalieGT80,💯 Agreed \n#Islamistheproblem\n#Islam #Evil \n#GoldersGreen,en
MarkDur06554409,@AlboMP Yet you import people who want a civil war.\nHow can you Labor be so stupid?\n\n#IslamIsTheProblem,en
MarkDur06554409,@step10459 @Pwoodee67 @AlboMP Your 'old man' would be horrified to find out who Labor are letting swarm into Australia. \nAnd how many.\n\n#IslamIsTheProblem,en
sk_lakhawat,@VividProwess They cant live or CoExist peacefully \n#Islamistheproblem \n#BanTheBook \n#UsmaniKitab,en
sk_lakhawat,@Lawyer_Kalpana The Pathetic clan 🤧🤧\nThey can't coexist peacefully \n#Islamistheproblem \n#BanTheBook \n#UsmaniKitab,en
sk_lakhawat,@LizaRosen0000 #Islamistheproblem \n#BanTheBook \n#UsmaniKitab \nThey can never CoExist peacefully \n\n@BBCNews @10DowningStreet \n@UKParliament,en
sk_lakhawat,"@JaipurDialogues 😱🤔😠😠\n\n#Piramal \n#TCS\n#Islamistheproblem \n#BanTheBook \n#UsmaniKitab \n\nFew can never CoExist peacefully , hardly follow the Law of Land \nPathetic sact \n🤮🤮🤮💩🤧🤧",en
erikgmarrero,Why Mojtaba can’t sign the deal. 🤣 #IranWar‌ #Islamistheproblem https://t.co/KKQ1jbsfVa,en
festa197,Jew-Hate is Now a National Emergency #antisemitism #islamistheproblem #hamasisISIS  #enoughisenough  https://t.co/v52wonZVVI,en
cleaver66811,@ukhomeoffice @cabinetofficeuk @FCDOGovUK @Keir_Starmer @MayorofLondon &gt; there does seem to be a pattern here..... If you want to live in the UK U should be open to our values &amp; way of life. There are at least 1-2m people here currently who don't get that.\n#islamistheproblem,en
PublicJoe31,@MartinMonmouth @Breaking911 He's made it a very dangerous place for all non Muslims to live.\n#IslamIsTheProblem,en
A8te_Ball,"@ImMeme0 Dear GOD  I pray in all earnestness. Please help us to teach and edify other Christians and bring your word of salvation to the world. Help us to push back these demons, this evil, and stop it from touching our kids. In Jesus name I pray AMEN.\n\n#IslamIsTheProblem",en
MarkGriffin59,When Arab nations recognise Britain has allowed islam too much latitude &amp; it's now a dangerous breeding ground for islamic radicals!\n\n#IslamIsTheProblem #WakeUpUK #IslamIsNoFriendOfTheWest https://t.co/UThX3AtD7J,en
L0gicInChrist,"@Cool_Ustaz Its the souls fear, because its know that devil's is been called. #IslamIsTheProblem #IslamIsViolent #IslamIsLies #IslamMakesYouIdiot #IslamMakesYouSlave #MuhammadFalseResul #Allah_Is_Not_God",en
cleaver66811,"@Keir_Starmer @ukhomeoffice &gt; This is True. It’s Disgusting. Why do you always favour rapists? \nWhy are you never on the side of British people?\n#islamistheproblem \nTick tock, the times they are a changing…..",en
CaliDreamingof,@AJENews Giggle. Because the Mullahs of Iran have never lied about anything. \n\n#DeathCult propaganda\n#IslamIsTheProblem,en
sk_lakhawat,@LizaRosen0000 Ola is Not Ubar\nLalla Don't Exist\n\n#Islamistheproblem \n#BanTheBook \n#UsmaniKitab \n🙏🙏,en
mansens_hans,"#pallywood never ends....only the blatant stupidity grows each day, and still lands in tiny minds. All Jews is their mindset.\n#IslamIsTheProblem\n\nhttps://t.co/90WYAHVeok",en
CaliDreamingof,@TRobinsonNewEra Every member of the #DeathCult must be expelled from the West. They are a vile virus that has destroyed every single civilization they have been allowed to infect.\n\nThey are incompatible with civilization.\n\n#IslamIsTheProblem,en
dechet_les,@UNWatch the\n#DefundTheUN\nis now under control\nof Islamic Terrorists\n#IslamIsTheProblem,en
RobDoubleGooner,@DavidVance @GoodwinSuzy Sickening.\n\n#IslamIsTheProblem\n#BanIslam,en
GerritHilberdin,It is an invasion #IslamIsTheProblem,en
michaelstout1,"@MarioNawfal Tucker Qatarlson has lost his way and is now a shameless shill for Islamists. Shame on you, sir! Have you no decency?\n#Islamistheproblem \n#usefulidiot",en
ketan_patil2024,@mmoreba @RepFine Every islamic soul is a groomed monster.\n\n#IslamIsTheProblem for the entire world.,en
45highcaliber,"Good, I’m glad you muzzy cocksuckers wanna come to every house… I’ve got plenty of guns, that will be the day you meet Allah and figure out there are no virgins as promised… #Trump2028 #Islamistheproblem",en
A8te_Ball,"@AlexDuncanTX We can, should and MUST pray that they find Jesus, but we must ALSO kick them out of our Western countries, BEFORE WE CAN'T!\n\n#IslamIsTheProblem      #WakeUpToIslam",en
KnotzerDave,@HumzaYousaf One of yours 🫩👇 Dumza #hamashumza #Humzaisaracist #IslamIsTheProblem \nhttps://t.co/KDZlYEPZY9,en
MarkDur06554409,@WorldOfMarkyD @disclosetv Tell that to the Bondi victims and you'll get a different response. \n\n#IslamIsTheProblem,en
AnthonyIslamOut,@shaunking You are wrong. \nWe are being radicalised against Islam. \n#islamistheproblem \n#RejectIslamInIreland https://t.co/WtNOuPvYsO,en
CaliDreamingof,@Jvnior More lies from another #DeathCult follower of a mass-murd*rer and pedophile.\n\n#IslamIsTheProblem. It must be expelled from all the West &amp; its followers restricted to countries that have already been consumed by the virus.,en
CaliDreamingof,#DeathCult privilege in London thanks to #TwoTierKeir @Keir_Starmer and Jew-hater @MayorofLondon \n\n#IslamIsTheProblem,en
sk_lakhawat,@sanatani_6 @atmaprakash02 Cancer\n#Islamistheproblem,en
cleaver66811,@ukhomeoffice @cabinetofficeuk &gt; hopefully you get off your backside and deport this piece of scum from our country. \n\nDO IT QUICKLY PLEASE #islamistheproblem #deportation #remigration,en
ketan_patil2024,@SanjayPSingh098 @HajiNizamuddin3 Every islamic soul is a groomed monster. \n\nYou can not trust them.\nYou can rely on them.\n\n#IslamIsTheProblem.,en
ketan_patil2024,@Bawa111213 @SonOfBharat7 @Uppolice #IslamIsTheproblem \nThe entire world has lost its peace due to one and only barbaric tribe of pedophile Mohammed.,en
L0gicInChrist,@sue_meet She wanted to grow and transform from a half-brained creature into a woman.\n#IslamMakeYouIdiot\n#IslamIsTheProblem #IslamIsViolent #AllahIsNotGod #MuhammadIsAFalseRasul https://t.co/QKJOosQW3w,en
A_Alderson,#islamInvasion of NY #islamIsTheProblem,en
ginstanford1,"Pigs, animals \n\n#IslamIsTheProblem",en
festa197,Cadet Suspended From RAF Officer-Training Course for Saying Islam is Main Threat to UK #enoughisenough #Islamistheproblem #twotierbritain  https://t.co/AnM4BfjrxT,en
AnthonyIslamOut,"""@THe__GENRE @Nick___Collins Islamic law does not govern football (or anything outside your third world shit holes). So nothing can be \""haram\"".     \n       \n#islamistheproblem https://t.co/IrgcvJkqJN""",en
ketan_patil2024,@Muslim_ITCell This islamic monster should be eliminated immediately and ruthlessly. \n\nBharat will nit tolerate islamic miscreants anymore. \n\n#IslamIsTheProblem,en
TexasWinstead,@WHLeavitt A. Big Yes #islamistheproblem,en
Dark__Null,@PopBase Hijab for minor girls is child abuse\n#IslamIsTheProblem,en
L0gicInChrist,"@abierkhatib The devil wants people to lie. Islam encourages its followers to lie. Therefore, Islam is a religion of the devil.\n#IslamIsTheProblem #IslamIsViolent #AllahIsNotGod #MuhammadIsAFalseRasul https://t.co/rpST2uvVEg",en
festa197,Why attacks on British synagogues no longer surprise me. #antisemitism #islamistheproblem #hamasisISIS #getkhanout  https://t.co/EbNlGDF28d,en
DDT_required,DEPORT THESE INBRED DEGENERATE TERRORISTS!  #IslamIsTheProblem #Islamic_Terrorists_Organization \n#StopImportingIslam #StopIslam #BanIslam #StopShariaLaw #EducateYourselfOnIslam #WakeUpAmerica,en
SumanyuGoyal,@RakeshKishore_l Entire families r involved. Entire kith &amp; kin of #TCSNashik perpetrators were instrumental in #LoveJihad &amp; forced conversions. Arrest them all\n\n#IslamIsTheProblem #JihadFreeIndia #SickMentality #HindusUnderAttack #jihad #katuwaMuktBharat,en
RigoIrizarry,"The church that burned last night in Astoria, Queens just happens to be surrounded by all mosques. #stopislam https://t.co/rXsnNTxzse",en
Desblatgous,Who will be able to act for #StopIslam ? That’s the question !,en
Cinasita,"@koshercockney How can anyone be surprised or deny the October 7 atrocities, after everything that has happened to white girls in the UK? It's the same religion. #Investigation #StarmerOut #StopIslam #UN https://t.co/DbRDsWi7I0",en
shome_bag,@zoo_bear @rihanna So sweet. Muslims would have slaughtered it. #stopislam,en
TheJewishMystic,Good morning family! So we start the day off with another reminder of why Islamism must be stopped. #SaveTheWest #StopIslam #ChildAbuse #Islam https://t.co/8r6DQpCtiD,en
AntihumanDigSys,"The #UK government pays money to Muslim pedophiles for abusing girls.\n\nFor what purpose?\n\nLegalize and normalize pedophilia, such a practice can generate a lot of money or be transactional. Exactly, the UK government pretends to be a big pedophile mafia.\n\n#StopIslam #StopMuslim https://t.co/rDbpRlx0eC",en
xsteve,@RadioGenoa Great Britain and Europe need a large injection of common sense... \n... Probably America too. \nWe all need to fight off the Islamic invasion. 🇬🇧🇺🇲🇪🇺\n#stopislam #closeborders https://t.co/gDsDRSkbpY,en
astra1004,It's fucked as hell 🤮\n#StopIslam,en
isabellaab61379,@vonderleyen Europe wake up!\nDon't talk to me about human rights anymore because I don't believe in you anymore.\nThe filthy Iranian regime must fall NOW! NASEE #Bakrzadeh Free #stopislam #freeiran #freeeuropefromfreepalestine #standwithNetanyahu #standwithTrump,en
hopeladay,Recruiting Volunteers 2Night 2 Save CA &amp; Help CONSERVATIVE CANDIDATES 👀Below👇#SaveCalifornia #Constitution #StopIslam #Republican #Conservatives #MAGA #MAHA #MASA @hopeladay @New61Republican @CAPACTIVATORSUS @HaymSalomon1776 @SeanBelanger007 @PoppyPhillg4 @TiwaryAmit @09Standa,en
sportfanaticus,@FoxNews We are lost in europe. We need more trumpianlike politicians. Almost all crimes are commited by imported aliens. Maybe a ICE like force in europe would help a little. #mega #stopislam #stopasylum,en
InkedKatLady,America stop this from happening here!!! #StopIslam,en
BigToePolitics,Wake up @YourAlberta @Alberta_UCP @UCPCaucus @BrianJeanAB @demetriosnAB \nIslam is not compassionate with western society.  \n#Banislam #StopIslam #ableg #abpoli,en
samuelson76,#Germany is a Shithole ! #StopIslam Stop criminals,en
traceyhsmith,@HananyaNaftali @truthteller5254 Let’s scream it out! #stopislamkillingchristians #stopislam #helpnigeria #nigeriableeding #nigeriansdeservebetter #nigeriaisbleeding #nigeria,en
CathLouisa1976,@Keir_Starmer Do something about the problem!!! #StopIslam,en
xsteve,@Neccccy He needs to see marriage guidance:-😅😅\n#reform #stopislam #maga https://t.co/4AQRcpRf7s,en
Suzy_grrr,Absolutely! 🔥 Close the borders! #stopislam,en
AidaAdibi,Stop Islam \n#stopislam \n#PVV,en
AidaAdibi,Stop Islam \n#stopislam,en
arian_yoss,@patcondell #Islam is the root cause of violence against non-Islamists across the world. Jews are one of them.\n\n#StopIslam,en
geertwilderspvv,Islam is terrorizing us all over Europe.\n\nWhy don’t we finally close our borders?\n\nOur future is at stake. Our wives and daughters intimidated and raped. Jews attacked. Antisemitism rising.\n\nThe people will not accept this much longer. No more.\n\n#stopislam,en
xsteve,@RadioGenoa If she is proud of her homeland she will be able to return and make it better.✨\nAmerica needs to make conditions MUCH more uncomfortable to encourage self-deportation.🇺🇸🇺🇸\n#maga #stopislam https://t.co/oHZIRFGkQr,en
Marta196825152,#StopIslam this barbaric ideology,en
My_Name_Is_Ruin,@realMaalouf @WilloWispish Thanks to the two #MetPolice officers for showing there are still some who put taking down criminals as the priority without (as some seem to do?) allowing those of a certain race/religion to (literally?) get away with murder 🕊️♥️🇬🇧\nWe need more cops like these heroes\n#StopIslam https://t.co/fi3nkvh32N,en
BergVincentvd,@andrevanm @cvandaagnl Juist!\n#StopIslam,en
X_Werner_N,"@VividProwess It’s so disgusting to see Germany transform into an Islamic country. Parts of Berlin, Frankfurt, Hamburg are already under the control of Islam and the Sharia. \n\nWe will not allow that any longer. Police officers are risking their lives everyday because of Islam. \n\n#stopislam",en
MakeAmericaTAgn,"Yep, @SaltyGoat17!   Religion (Islam = Jihad = Death/Destruction = NOT A RELGION!) s/b taught in the home - NOT IN SCHOOLS!  Unless, of course, its a religious school.  #StopIslam #ShutdownMosques",en
Uri81Cat,#volemacollir barbars #stopislam,en
iglesiasvp3,"#StopIslam \nWoman, defend your freedom.\n#freedom",en
Woestijnroeper,#stopislam forever! https://t.co/vwhxupfjQ4,en
Steam7R,Disgusting scum. Clean the country from these useless illegal migrants. #StopImmigration #StopIslam,en
xsteve,@RadioGenoa What sort of British person would not see this as Islamic infiltration?#stopislam #Reform https://t.co/gA5kNBfbWC,en
Cinasita,"@Ali911o @PeriklesGREAT In Germany, they are acquitted. This is Europe. #StopIslam https://t.co/SV3MfeTU1L",en
canonman52,@Alinavisooo Every single one! #stopislam https://t.co/7nK6okm05A,en
saltlifesassy,@realDonaldTrump please ban burkas in America. #StopShariaLaw #StopIslamInvasion Burkas are a threat to americans safety! People who wear burkas and are fully covered can commit crimes. We need to be able to indentify criminals for police to arrest. Thank you.,en
Dakdroid,This marks the start of the decline for the UK! #StopIslamInvasion https://t.co/0CDh5uU789,en
Dakdroid,"""💔🥺 \""That’s not what they died for.\"" Let’s honor their sacrifice by fighting for the values they believed in. We all wave a common enemy #StopIslamInvasion #RememberTheFallen #FreeEurope #FreeUSA #FreeUK https://t.co/0oDgpJl9Sv""",en
Dakdroid,They are not a peaceful religion ❗\nThey are not a religion ❗\nThey are a satanic cult ❗\nThey are not worshipping the True God ❗\nThey are worshipping Satan ❗\n#StopIslamInvasion #MassDeportationsNow #FreeEurope #FreeUSA #FreeUK https://t.co/v9bdo9NNRb,en
manjuspirit,"@Professional010 @atensnut You gotta be zh1tting me!!!! That’s freaking outrageous! #Houston, Texas?!!!! Y’all Houstonians better do something before you regret it mane!!! #stopIslaminvasion",en
are177777,"Texans, after we clean house, let's vote for conservatives who will keep Texas safe like Slovakia is. \n#StopIslaminvasion",en
KissMyMask2,Seems @kroger is also carrying halal food in select locations.\n\n#BoycottHEB\n#BoycottKroger\n#StopIslamInvasion\n#NoHalal https://t.co/XBa1FIhmOj,en
FreqFlyer_72,"GOOD! I pray other countries in The West (Oz, NZ, UK § Ireland) 🇮🇪 wake up too. The atrocities these unvetted, Muslim animals commit are sickening. Murderers, rapists, perverts &amp; paedo’s. It MUST stop 🛑 No more 🕌 🚫🥷🏾 ❌  ➡️ ✈️🛳️ #SaveTheWest #StopIslamInvasion #UniteTheWest",en
LouNunezMiami,@elonmusk Inclusion isn’t fair.🤔\n#StopIslamInvasion \n#StopShariaTyranny\n#ShariaKills,en
are177777,"@ShirionOrg @stoolpresidente Of course, a Mohammed.\nMuslims conquering through globalized intifada and idiots laughing instead of protecting the USA from demonic satanic-infested Islamic ideology. It starts with antisemitism followed by anti-American hatred. \n#StopIslaminvasion",en
saltlifesassy,They do not belong in America! #StopIslamInvasion,en
Tigersharke,@therealginnyrob @NotUnderdog We would *HOPE* that not everyone was a self-hating bend-over-for-political-correctness MORON and we might see some counter action such as protests of every shape and form until their government DOES SOMETHING!  #StopIslamInvasion #CloseBorders #RuleOfLaw,en
coatsey9110,@AmyMek @sadiqkhan THE MEDIEVAL CULT OF CHILD ABUSE....#stopIslaminvasion,en
saltlifesassy,They abuse women and girls. Marry 6 year old girls and impregnate them at age 9 years old. Women Hate and Pedophilia. #BanShariaLaw #StopIslamInvasion,en
KingFrap,Disgusting how uncomfortable they’re making him feel for eating on his dinner break. Disgusting. #stopislaminvasion,en
saltlifesassy,Marring 6 year old little girls and impregnating them at age 9 years old is pedophilia! #StopIslamInvasion #BanShariaLaw #KidsAreNotForSex,en
FreqFlyer_72,The atrocities these animals commit; unvetted Muslim men flooding The West. No more. It MUST stop 🛑 No more 🕌 🚫🥷🏾 ❌  ➡️ ➡️ ✈️🛳️ Their own countries don’t even want them &amp; their hate filled rhetoric. #SaveTheWest #StopIslamInvasion #UniteTheWest,en
FreqFlyer_72,"This is an absolute disgrace! It’s not the Ganje’s River. Why didn’t you call the police? 👮 🤣😂🤣😂 I KNOW, cuz you’d probably end up being the one arrested right. #UniteTheKingdom #StopIslamInvasion #OneRule4UsOneRule4Islam #StamerOUTNow #NoDigitalID #StoptheBoats",en
FreqFlyer_72,The atrocities these animals commit; unvetted Muslim men flooding The West. Let in by OUR GOVERNMENTs. No more. It MUST stop 🛑 No more 🕌 🚫🥷🏾 ❌  ➡️ ➡️ #SendIllegalsBack ✈️🛳️ to their countries to spout their Islamic hate rhetoric. #SaveTheWest #StopIslamInvasion #UniteTheWest,en
Be2Be_Club,Hell yes !\n#stopIslamInvasion #stoppedophileculture #fuckallah #fuckmuslimmen #fuckislam,en
Brugge669116163,@EvaVlaar It's time\n#StopIslamInvasion https://t.co/CGxauF6ENb,en
texas_US_proud,"@StopAntisemites @SecRubio @StateDept @Sec_Noem @TulsiGabbard why do Islamists get a free pass? These thugs should be denaturalized, citizenship revoked, visa revoked, and deport! Islam is not compatible with the West. #stopislaminvasion",en
Dakdroid,@AshleaSimonBF 💯 Not only ban this devil's law but also #StopIslamInvasion,en
Dakdroid,Disgusting. I'm so tired of them. Islam is a cancer to society #StopIslamInvasion #MassDeportationsNow #FreeEurope #FreeUK,en
